Judul,URL,Bahan,Langkah
Mie Ayam Jamur Merang,https://cookpad.com/id/resep/17094304-mie-ayam-jamur-merang,"8-10 porsi mie basah; secukupnya Sayur sawi; Kuah mie ayam; 5 ceker kampung/1 ekor ayam kampung/ sesuai selera+air secukupnya; Minyak wangi; 250 ml minyak goreng; 11 siung bawang merah,iris tipis; 7 siung bawang putih; cincang; 5 daun bawang, belah Potong; Minyak kecap asin; Separo Bawang sisa minyak wangi; 1 batang seledri; 200 ml kecap asin; 3 sdm gula; 3 sdm air; 1/2 sdt penyedap; Ayam/jamur:; 500 gram dada ayam; 450 gram jamur merang; 1 sdm maizena; 4 sdm kecap asin; 5 siung bawang putih,iris; 3 iris jahe; 1/2 sdt merica; 1,5 sdm gula; 1/2 sdt penyedap; 3 sdm minyak wangi; 2 sdm saus tiram; 2,5 sdm kecap manis; Pangsit; 1 pack/Secukupnya kulit pangsit; 300 gram dada ayam; 6 siung bawang putih; 3 sdm gula; 1 sdt merica; 3 sdm kecap asin; 6 sdm minyak wangi; Sambal; 3 siung bawang; 15 cabe rawit merah; 80-100 ml air; 1 sdm cuka; 1/2 sdt garam; 1/2 sdt gula; 1/2 sdt penyedap","1
    



Minyak wangi :
Panaskan minyak masukan daun bawang. Sampai sedikit kering masukan duo bawang. Masak hinga coklat angkat sisihkan. Diamkan 15 menit saring.
Saringan | 2
    



Minyak kecap asin :
Sisa dari tumisan di campur bahan d rebus sebentar lalu sisihkan. | 3
    



Ayam jamur merang :
Iris jamur,iris ayam kotak sesuai selera. Campur dengan jamur dan marinasi 15-20 menit (marinasi dengan semua bahan kecuali bawang, jahe,saus tiram dan kecap manis) | 4
    



Panaskan minyak tumis bawang dan jahe.masukan ayam dan jamur masak hingga kecoklatan. | 5
    



Lalu masukan saus tiram dan kecap manis. Beri sedikit air masak hingga matang. Koreksi rasa. | 6
    



Pangsit ayam :
Cacah/cincang ayam dengan bawang putih (bisa d campur udang yaaa) bisa dengan food processor jika mager ya
Campur dan semua bahan lainya aduk rata. | 7
    



Isi di kulit pangsit. Goreng di minyak banyak panas dengan api kecil. Sisihkan | 8
    



Sambal :
Haluskan cabai dan bawang masak di kompor sebentar campur bahan lainnya | 9
    



Untuk mencampurnya di mangkok :
2 sdm minyak wangi
1,5 sdm minyak kecap asin
Lalu di tuangkan mie yang baru saja di rebus. Adukk..
Untuk kuah kaldu di campur 1 sdm minyak wangi dan 1/2 sdm minyak kecap asin.
Siap disajikan"
Keto Peanut Butter Muffins Sugar & Gluten Free #Ketopad,https://cookpad.com/id/resep/16796146-keto-peanut-butter-muffins-sugar-gluten-free-ketopad,"Bahan Kering; 250 gram tepung kacang mede; 1 1/2 sdt baking powder; 1/4 sdt garam; Bahan Basah; 150 gram selai kacang homemade


Selai Kacang Keto Sugar Free; 100 gram Erythritol; 230 gram putih telur (boleh telur utuh 4 butir); 180 gram susu almond; 1 sdt essence vanilla/pisang (sesuai selera); Bahan Topping; 1 batang cokelat Valor sugar Free (100 gram)","1
    



Dapat dilihat muffins ini memiliki tekstur yang fluffy dan moist tetapi padat. Rasanya enak dan aroma kacangnya berasa, dengan topping cokelat sangatlah cocok. | 2
    



Pertama, potong-potong cokelat valor untuk topping. Selanjutnya campur semua bahan kering dan aduk hingga merata. Di foto saya pindah wadah ya, karena yang besar mau untuk bahan basah. | 3
    



Selanjutnya campurkan telur (atau putih telur) dengan erythritol, essence pilihan dan selai kacang homemade. Aduk hingga benar-benar merata dengan spatula karet. Pastikan tercampur semua ya, baru selanjutnya masukkan susu almond atau air. Karena kalau belum merata akan menjadi susah tercampur dan menggumpal.
Masukkan susu almond sedikit demi sedikit sambil diaduk. | 4
    



Setelah adonan basah tercampur merata, masukkan bahan kering dan aduk lagi hingga merata. Pastikan tidak ada gumpalan ya.
Lalu pisahkan sedikit cokelat untuk topping bagian atas. Dan masukkan cokelat ke dalam adonan lalu aduk hingga merata. | 5
    



Siapkan loyang muffins. Saya pakai loyang silikon diameter 3 cm bawah dan 5 cm atas ya. Serta 1 loyang aluminium cup. Lalu menggunakan scoop es krim ambil adonan dan masukkan ke loyang.
Sambil menunggu, nyalakan oven pada suhu 180°C api atas dan bawah untuk pre-heat. Lalu taburkan cokelat yang disisakan tadi dan kacang tanah sangrai cacah untuk hiasan. | 6
    



Panggang di oven selama 35-45 menit sampai kue matang. Boleh tes kematangan dengan tusuk gigi. Setelah matang, diamkan dahulu hingga dingin. Lalu keluarkan dari loyang. | 7
    



Muffins peanut butter yang lezat siap disajikan."
Makaroni Schotel kukus (low fat-rendah lemak),https://cookpad.com/id/resep/5533681-makaroni-schotel-kukus-low-fat-rendah-lemak,"100 g makaroni spiral (mengandung gluten); 2 buah sosis (potong miring); 1/2 bungkus keju cheddar (potong persegi atau parut); 500 mL susu skim UHT; 1 butir telur ayam; 150 g tepung jagung/maizena; secukupnya lada, garam, dan daun bawang (potong kecil); secukupnya air dan minyak goreng untuk merebus; secukupnya topping (serundeng, cakalang atau abon dll); 📝 kamu bisa ganti kejunya dg jenis mozarella biar molor~; 📝 kamu juga bisa tambahkan paprika atau cabe","1
    



Masukkan tepung maizena pada wadah, tambahkan susu skim kemudian aduk rata (A) | 2
    



Kocok lepas telur pada wadah lain, tambahkan garam, lada dan irisan daun bawang kemudian aduk rata (B) | 3
    



Masukkan campuran telur (B) ke dalam adonan tepung (A) secara perlahan dan aduk rata. sisihkan campuran adonan (C) | 4
    



Rebus air dan tambahkan minyak serta garam kemudian masak makaroni sampai mengembang lalu tiriskan | 5
    



Masukkan sebagian makaroni pada wadah seng atau tahan panas hingga setengah tinggi wadah | 6
    



Masukkan sebagian adonan C hingga menutupi makaroni | 7
    



Masukkan potongan keju di atas adonan makaroni | 8
    



Tambahkan sisa makaroni sampai habis di atas keju | 9
    



Letakkan potongan sosis di sela-sela atau di atas makaroni | 10
    



Masukkan sisa adonan C hingga menutupi makaroni dan sosis | 11
    



Tambahkan topping sesuka hati (saya pake serundeng sisa sayur urap) di atas adonan | 12
    



Kukus makaroni schotel selama 30 menit, kemudian angkat sebentar sekitar 5 menit, lalu kukus lagi selama 10 menit sampai makaroni dan adonan kecoklatan | 13
    



Makaroni schotel siap dihidangkan, sajikan dengan saus sambal agar lebih nikmat"
Sop iga empuk selada segar turun bb diet,https://cookpad.com/id/resep/14417216-sop-iga-empuk-selada-segar-turun-bb-diet,"1/4 iga; 2 ikat selada; Wortel potong korek api; Jamur tiram iris tipis; Soun; Daun bawang bag putih, iris tipis; Bumbu meat stock; Bawang bombay; batang Seledri dengan; bulat Merica; Bumbu sop; Bawang putih; 1/4 buah pala; 3 butir merica bulat; Minyak klentik","1
    



Rebus iga dengan panci stainless beri bumbu meat stock.gunakan api kecil | 2
    



Haluskan bumbu sop, minyak klentik panaskan lalu masukkan bumbu sop | 3
    



Masukkan potongan iga masak 10 menit diamkan 30 menit masak lagi 5 menit | 4
    



Siapkan selada dan rebusan jamur kuping | 5
    



Siramkan dan beri taburan bawang seledri. sajikan hangat"
Sup sayur bakso seafood,https://cookpad.com/id/resep/4250580-sup-sayur-bakso-seafood,"4 biji Bakso seafood mix rasa (beli di Hypermart); 3 buah wortel; 1 buah kentang; Sayur kol (gubis); 6 buah buncis; 2 batang seledri; Mie bihun; 6 siung bawang merah; 3 siung bawang putih; Gula, garam, kaldu sapi bubuk, lada; 1/2 sdm Minyak wijen","1
    



Potong potong sayuran dan bakso seafood & siapkan rebusan air | 2
    



Setelah air mendidih masukkan sayur yang lebih keras misal wortel & kentang. rebus hingga sedikit lunak jgn overcook.tambahkan garam agar warna sayuran tidak pucat | 3
    



Kemudian masukkan sayur lainnya dan bakso seafood serta seledri dipotong kecil kecil | 4
    



Ulek kasar bawang merah, bawang putih di geprek lalu dicincang masukkan ke rebusan sayur | 5
    



Tambahkan garam, lada bubuk, gula, minyak wijen (tes rasa sendiri) | 6
    



Matikan api, masukkan mie bihun. mie bihun akan lunak sendirinya tanpa direbus"
"Low Calorie Air Fried Bakwan Sayur|Low Calorie, Sugar Free, Oil Free",https://cookpad.com/id/resep/24305398-low-calorie-air-fried-bakwan-sayurlow-calorie-sugar-free-oil-free,Bahan Utama Bakwan; 600 gram tauge; 200 gram wortel; 120 gram tepung terigu; 80 gram tepung maizena; 320 gram air; 10 gram daun bawang; Bahan Bumbu Bubuk; 4 sdt kaldu jamur; 1 sdt garam; 1 sdt merica; 1/2 bungkus ketumbar bubuk; 3 sachet diabetasol; Bahan Bumbu Ulek; 10 siung bawang putih; 10 siung bawang merah; 5 buah cabai rawit (opsional); Seiris bawang bombay,"1
    



Bakwan nya garing, luarnya renyah, dan dalamnya lembut. Persis seperti yang dijual tukang gorengan. Namun bedanya no minyak saja. Langsung dicoba yaa... Ini enak dan gampang banget. Bisa untuk distok dalam bentuk setengah mateng. | 2
    



Pertama kupas dan potong-potong wortel. Lalu kukus bersama dengan tauge selama 20 menit sampai layu. | 3
    



Lalu ulek bawang-bawangan sampai halus. | 4
    



Selanjutnya ke dalam baskom, campurkan tepung terigu, maizena, dan bumbu-bumbu bubuk. Lalu tambahkan air, ulekan bawang, dan daun bawang. Aduk kembali hingga jadi adonan. Masukkan sayur kukus dan aduk lagi sampai rata. | 5
    



Ambil adonan dengan sendok sup, lalu tuangkan ke teflon cetakan kue lumpur teflon. Masak dengan api kecil-sedang sambil ditutup sampai bisa dibalik. Lalu masak juga sisi 1nya. Tidak usah terlalu lama ya, karena akan di airfryer. | 6
    



Setelah matang letakkan di piring. Lalu air fry yang mau dimakan selama 15 menit 1 sisi dan 15 menit 1 sisi lagi agar garing maksimal. | 7
    



Setelah matang, bakwan rendah siap disajikan."
Mie shirataki japchae low calorie,https://cookpad.com/id/resep/15654882-mie-shirataki-japchae-low-calorie,"Bahan 1 :; 1 bungkus mie shirataki; 500 ml air; Bahan 2 :; 1 bh wortel (potong atau serut bntuk korek api); 5 bh jamur kancing (ak skip krna gakpunya); 2 lembar daun bwg, iris; 2 bh cabe hijau besar (buang bijinya iris memanjang); 2 bh cabe merah besar (buang bijinya dn iris memanjang); bumbu campuran :; 1/2 sdt minyak wijen; 1 sdm saus tiram; 1 sdm kecap asin; 1 sdt gula; 1/4 sdt garam; 1/2 sdt kaldu jamur; 1 sdt bwg putih halus; Topping :; telur mata sapi; wijen","1
    



Rebus shirataki, tiriskan. Lalu kurangi kadar airnya dengan cara menumis tanpa minyak menggunakan wajan anti lengket | 2
    



Campur bumbu dan siapkan sayuran. Tumis jamur dn wortel dengan sedikit minyak kelapa. Bumbui dengan sejumput garam | 3
    



Masukkan shirataki noodle, tambahkan campuran bumbu. Masak hingga menyerap, dan masukkan irisan daun bwg dan cabe merah hijau | 4
    



Tambahkan topping telur ceplok dan wijen sangray..shirataki japcahe siap utk disajikan..."
Black Glutinous Rice Chiffon Cake / Chiffon Ketan Hitam,https://cookpad.com/id/resep/12794046-black-glutinous-rice-chiffon-cake-chiffon-ketan-hitam,Bahan A :; 60 gram tepung ketan hitam (me Teratai); 40 gram tepung terigu protein rendah (me Hana Emas); 100 ml santan (me 20gr santan instant bubuk + air sd 100ml); 30 ml minyak sayur; 20 gram gula pasir halus; 1/4 sdt garam; Bahan putel :; 175 gram (5 butir) putih telur ayam suhu ruang; 85 gram gula pasir halus; 1 sdt air jeruk nipis,"1
    



Masukkan semua BAHAN A, kocok hingga licin memakai whisk, sisihkan | 2
    



Siapkan semua bahan putel. Kocok PUTEL & NIPIS memakai mixer kecepatan tinggi hingga berbusa | 3
    



Turunkan mixer ke kecepatan 3 sambil masukkan GULA dalam 3-4 tahap, sambil terus di kocok sampai berjejak & kaku, tes jika dibalik tidak jatuh | 4
    



Panaskan oven pada suhu 160° panas atas-bawah. Lalu sambil masukkan BAHAN PUTEL ke BAHAN A dalam 3-4 tahap, sambil aduk balik super perlahan | 5
    



Jangan sampai ada adonan yang belum tercampur pada dasar wadah. Lalu pindahkan ke loyang chiffon diameter 22 cm. Hentak-hentakkan 3x | 6
    



Oven selama 35 menit, atau sampai matang, biasanya tercium bau roti, mengembang, dan permukaannya pecah | 7
    



Keluarkan dari oven, lalu segera tengkurapkan loyang selama minimal 30 menit | 8
    



Sisir bagian pinggirnya dengan pisau untuk mengeluarkan nya, dan hentakkan perlahan untuk mengeluarkan chiffon | 9
    



Kelenturan nya dan tampak bawahnya.. | 10
    



Zoom pori-pori nya"
Rawon ayam (low-fat&calories) menu diet,https://cookpad.com/id/resep/14739150-rawon-ayam-low-fatcalories-menu-diet,500 gr Dada ayam tanpa kulit; 50 gr Kecambah; 1 buah Tomat; 1 btg Daun Bawang; Bumbu halus; 5 siung Bawang putih; 6 siung Bawang merah; 1 sdt Ketumbar; 2 butir Kemiri; 1 cm Kunyit; 1 buah Kluwek; 10 buah Cabai Rawit; 1 buah Cabai Merah; Bumbu geprek; 1 btg Serai; 1 cm Lengkuas; 2 daun Salam; 1 cm Jahe; 2 lembar Daun jeruk; 1 tomat (iris),"1
    



Cuci ayam pisahkan daging dari kulit, potong dadu sesuai selera | 2
    



Siapkan kluwek, kupas dan rendam didalan air selama 5mnt | 3
    



Haluskan bumbu termasuk kluwek | 4
    



Tumis bumbu halus tanpa minyak (terus diaduk biar ga gosong), masukan bumbu geprek | 5
    



Tambahkan air secukupnya | 6
    



Masukan ayam, masak hingga berubah warna | 7
    



Tambahkan garam-kaldu jamur secukupnya | 8
    



Tunggu hingga agak mengental sedikit | 9
    



Pindahkan ke mangkok, tambahkan kecambah-tomat-daun bawang diatasnya dan sajikan"
Roti Gandum Untuk Diet ala Coach Incha',https://cookpad.com/id/resep/16735505-roti-gandum-untuk-diet-ala-coach-incha,150 gram tepung gandum; 100 gram tepung terigu; 25 gram susu bubuk; 1 butir telur ayam; 150 ml air; 40 gram mentega,"1
    



Campurkan semua bahan. (kecuali air dan mentega) Saya uleni dengan tangan. | 2
    



Tambahkan air sedikit sedikit sampai merata. | 3
    



Terakhir campur kan mentega sambil diuleni sampai kalis, lalu wrapping 50 menit sampai mengembang. | 4
    



Kempiskan adonan dan lipat gulung. Siapkan loyang, olesi dengan minyak goreng secukupnya. Wrapping 50 menit, lalu oven 30menit, dengan api atas bawah suhu 175 ° | 5
    



Hasilnya empuk dan cocok untuk yang pengen turun BB tapi tetap bisa makan enak."
Pare tahu bejek,https://cookpad.com/id/resep/3709176-pare-tahu-bejek,1 buah pare; 1 genggam tauge; 3 tahu putih ukuran kecil; 1 sdt garam (koreksi); 1 sdt gula; 3 bawang putih; 3 bawang merah; 1 kemiri; 1 cm jahe; 1/2 terasi yang sachetan kecil,"1
    



Siapkan tauge yang sudah dicuci........ Untuk pare... Iris pare dan remas remas dengan garam lalu biarkan 5 menit... Kemudian cuci bersih dengan air | 2
    



Ulek semua bumbu sampai halus | 3
    



Tumis bumbu sampai harum | 4
    



Masukkan tahu putih | 5
    



Lalu bejek bejek setelah tahu hancur... Tambahkan sedikit air... Kira kira 1/2 gelas kecil | 6
    



Lalu masukkan tauge dan parenya.... Aduk rata dan tutup agar warna pare tetap hijau.. | 7
    



Tunggu sampai air meresap... | 8
    



Lalu cicipi rasa... Jika kurang garam atau lainnya silahkan ditambahi. | 9
    



Selesai deh..."
Srikaya pandan,https://cookpad.com/id/resep/493244-srikaya-pandan,4 butir telur ayam; sebungkus santan kelapa /santan kara; secukupnya gula rendah kalori; Daun suji atau bisa diganti dengan perisa makanan rasa pandan,"1
    



Kocok telur dan gula | 2
    



Masukkan santan lalu aduk rata | 3
    



Masukkan perisa makanan rasa pandan | 4
    



Siapkan kukusan dan adonan dimasukkan ke dalam loyang tahan panas ( saya pakai tupperware aja) | 5
    



Kukus kurang lebih 20 menit lalu angkat dan dinginkan. Setelah dingin masukkan dalam kulkas dan lebih enak disantap dalam keadaan dingin"
Chicken katsu geprek panggang low calorie for diet,https://cookpad.com/id/resep/16248133-chicken-katsu-geprek-panggang-low-calorie-for-diet,"1/2 kg dada ayam fillet; secukupnya Tepung panir; 3 sdm olive oil /minyak goreng juga bisa; Bahan marinasi :; 100 ml susu cair low fat; 5 sg bwg putih, chopper kasar; 5 sg bwg merah, chopper kasar; 1/2 sdt kaldu jamur; 1/2 sdt garam; 1/2 sdt lada (sy pake lada hitam bubuk); 2 sdt saus sambal; 1 sdm air lemon; Bahan sambal geprek :; 10 bh cabe rawit merah; 1 sg bwg putih; 1 sdm minyak utk menumis cabe; secukupnya Garam, gula pasir, kaldu jamur; Pelengkap :; Timun","1
    



Potong2 ayam ukuran sedang aj kemudian marinasi ayam dgn 100 ml susu cair, bwg putih dn merah yg sdh dichopper kasar, 1 sdm air lemon, 2 sdt saus sambal, lada, garam, kaldu jamur...aduk rata dn marinasi sekitar 3 jam an atau semalaman | 2
    



Gulingkan ayam yg sdh dimarinasi kedalam tepung panir..kemudian panaskan 2 sampai 3 sdm minyak dan panggang ayam diteflon hingga matang dn kecoklatan..angkat dn sisihkan | 3
    



Utk cara membuat sambalnya,,tumis 10 sg cabe rawit merah sebentar aj hingga sedikit layu (tujuannya spy sambal gepreknya lbh tahan lama dn tdk bau langu)...ulek cabe yg udh ditumus sebentar bersama dgn 1 sg bwg putih, gula, garam dn kaldu jamur secukupnya | 4
    



Letakkan ayam katsu diatasnya lalu geprek sedikit...sajikan bersama dgn sayur lalapan favorit..."
Pumpkin Puree,https://cookpad.com/id/resep/14623747-pumpkin-puree,1 buah cabocha / butter pumpkin,"1
    



Panaskan oven suhu paling tinggi api atas bawah..oven Kirin saya 250C. | 2
    



Potong horizontal cabocha menjadi 2 dan sisihkan biji serta rambut-rambutnya. Jangan dibuang yaa, dapat diolah menjadi cemilan lain😉 | 3
    



Alasi loyang cookies dengan kain silphat / baking paper atau piring keramik tebal & lebar. Menggunakan piring keramik, membersihkannya lebih mudah 😇.
Letakkan menelungkup cabochanya. | 4
    



Panggang di tengah oven selama 1 jam. Lalu biarkan dingin di dalam oven. Berhubung saya nyoba sekalian memanggang bijinya jadi diletakkan di ⅓ bawah..tapi alhasil bijinya gosong, kelamaan manggang😕 lain kali manggangnya misah aja ah 🤣 | 5
    



Keruk isi cabocha dan haluskan (mudah koq, cukup dengan punggung sendok makan), lalu timbang sesuai keperluan. Biasanya saya simpan di kontainer bertutup per 100gr. 1 cabocha kurleb menghasilkan 300gr pumpkin puree. | 6
    



Simpan di kulkas, dapat bertahan 2 minggu. Jika di freezer dapat bertahan 1 bulan. | 7
    



Apabila ingin digunakan maka keluarkan dari kulkas kurleb 1 jam (hingga suhu ruang), aduk rata sebelum dimasukkan ke adonan. Karena biasanya airnya terpisah. Apabila dari freezer turunkan ke kulkas malam sebelumnya."
Kerang Hijau Saos Tiram (Tidak Pedas),https://cookpad.com/id/resep/17208079-kerang-hijau-saos-tiram-tidak-pedas,500 g kerang hijau; 1 L air; Sejempol jahe geprek; 2 lembar daun salam; Bumbu-bumbu:; 3 siung bawang putih (cincamg); 1/2 siung bawang bombay ukuran sedang; 1 buah tomat ukuran sedang; 2 sdm saos tiram; 2 sdm kecap manis; 2 lembar daun salam; 3 lembar daun jeruk; Sejempol jahe geprek; 1 batang sereh geprek; 1 sdt kaldu bubuk; 1 sdt merica bubuk; Secukupnya garam; 300 ml air; Pengental:; 1 sdm maizena+2sdm air,"1
    



Rebus kerang dengan jahe yg digeprek dan daun salam sampai camgkan kerang terbuka. Bersihkan rambut² di pinggir cangkang. | 2
    



Siapkan bumbu-bumbunya.
Tumis bawang putih hingga agak kekuningan baru masukkan bawang bombay, tumis sebentar kemudian masukkan tomat, daun salam, daun jeruk, jahe geprek dan sereh geprek. | 3
    



Masukkan air, tambahkan saos tiram, kecap, garam, kaldu bubuk, merica. | 4
    



Setelah mendidih masukkan kerang hijau, masak hingga bumbu meresap. Jangan lupa tes rasa.
Setelah rasanya pas masukkan larutan maizena. | 5
    



Siap disajikan 💕"
