Judul,URL,Bahan,Langkah
Yogurt Oat Apple Cake,https://cookpad.com/id/resep/24161695-yogurt-oat-apple-cake,"65 gram oat (bisa rolled oat, havermout, atau jenis lainnya); 120 ml Air panas mendidih; 1 butir telur; 15 gram gula pasir (bisa jadi 30 gram kalau suka manis); 1/2 sdt vanilla extract; 60 gram yogurt plain tawar kental; 25 gram mentega atau bisa diganti margarin; 1/2 butir apel ukuran besar (atau 1 butir apel ukuran sedang); 1 sdt baking powder; 2 sdm mix berry kering (skip tidak masalah); 1 sdt bubuk kayumanis dan 1 jumput garam (tambahan dari saya)","1
    



Tuang air panas ke oat dalam mangkuk, aduk2 dan diamkan agar air terserap oat sekitar 5 menit | 2
    



Masukkan telur, yogurt, gula pasir ke mangkuk oat. Aduk2 sampai rata | 3
    



Lelehkan mentega, biarkan suhu ruang. Lalu tuang.ke adonan oat, aduk rata. | 4
    



Kupas kulit apael, lalu potong apel kecil2. Masukkan potongan apel dan mix berry ke adonan, beri kayumanis. Beri baking powder.Aduk2 | 5
    



Masukan ke loyang yang sudah dilapis kertas roti. Aku pakai loyang 6 cm x 12 cm Masukan ke oven yang sudah dipanaskan, suhu 180dercel. Bake selama 50 menit | 6
    



Keluarkan kue dari loyang, biarkan suhu ruang baru dipotong2 n hidangkan"
Sup Ayam Makaroni Sedap Bergizi 💞,https://cookpad.com/id/resep/15863533-sup-ayam-makaroni-sedap-bergizi,100 gram dada ayam fillet; 1 genggam makaroni; 5 lembar sawi sendok; 1 buah tomat; 2 siung bawang putih; 5 butir merica; 1/2 sdt garam (sesuai selera); 1 sdm minyak untuk menumis; Secukupnya air,"1
    



Cuci bersih dan potong-potong sayuran. Sisihkan. | 2
    



Didihkan air, rebus makaroni dan ayam. Sambil menunggu makaroni dan ayam direbus, haluskan bawang putih dan merica. | 3
    



Dengan menggunakan wadah lain, panaskan minyak, tumis bumbu halus hingga harum. Angkat bumbu dan tuang ke dalam panci tempat merebus makaroni dan ay tadi. | 4
    



Setelah makaroni dan ayam lunak, masukkan tomat. Matikan kompor. Tambahkan garam secukupnya. Koreksi rasa. Jika sudah pas, masukkan sawi sendok. Aduk rata, tutup dan diamkan sebentar sampai sawi sendoknya layu. Segera turunkan dari kompor, agar sayuran tidak ""over cook"". | 5
    



Selesai 👏👏👏"
Bihun pelangi sehat,https://cookpad.com/id/resep/11570118-bihun-pelangi-sehat,1 bungkus bihun; 1 bh jagung; 2 bh wortel; 5 bh bawang merah; 3 bh bawang putih; 3 cabe hijau; 2 cabe merah; 5 cabe domba; 2 sendok kecap asin; 3 sendok kecap manis; 1 sendok saori saus tiram; 1 sdt garam; 1 sdt penyedap rasa; Seledri,"1
    



Kelupasin dl jagungnyaa dan potong”tipis wortel nya lalu di rebus sampai matang, untuk bihunnya rendam dl -+ 1 menit pakai air panas | 2
    



Tumis bumbu bawang,cabe,dll sampai harum jika sudah harum masukan bihun yang sudah d rendam lalu masukan kecap asin dan manis saori,garam, aduk sampai merataa | 3
    



Setelah itu masukan jagung dan wortel yang sudah d rebus lalu aduk rata lagi. Siaap di hidangkaan dengan nasi panass selamat mencoba"
Banana Oatmeal 9+ month,https://cookpad.com/id/resep/15253814-banana-oatmeal-9-month,4 sdm oatmeal; 2 sdm Keju parut (untuk 2 wadah); 1/2 buah pisang / bisa pakai 1 pisang; 3 sdm Air panas; 1/4 sdt Gula pasir (optional); 1 butir telurq,"1
    



Oatmeal, gula, pisang (saya pakai pisang ambon) air panas 3 sdm, telur (kasih setengahny saja)
Aduk...adukk..... masukkan ke dalam cetakan or wadah alumunium foil bagi mnjdi 2 wadah (cetakanny d olesin blueband dlu y... biar ng lengket aj) | 2
    



Panaskan kukusan terlebih dahulu kurang lbh 3-5 menit | 3
    



Setelah kukusan panas,masukan wadah alumunium foil yg sudah ad adonannya tadi. | 4
    



Sekiranya mau matang taruh keju di atas adonan td... 1 wadah 1 sdm keju parut (bisa kalian ganti coklat atau apa saja yah...) | 5
    



Sajikan untuk baby kita... jangan lupa cuci tangan dan berdoa...."
Cinnamon oat banana pancake teflon seperti rasa bolu kukus pisang,https://cookpad.com/id/resep/15664416-cinnamon-oat-banana-pancake-teflon-seperti-rasa-bolu-kukus-pisang,"6 sdm oat (saya biarkan agak kasar jadi pake sendok saja digilas); 1 buah pisang kepok; 1,5 sdm gula pasir; 100 ml susu cair; 1 butir telur ayam ukuran kecil (1/2 telor sebenernya cukup biar gak terlalu amis atau malah kayak telor dadar); 3/4 sdm bubuk kayu manis; 1/4 sdt garam; 1/4 sdr vanili (perisa vanila/vanilla essence)","1
    



Haluskan pisang dan oat, setelah itu campur semua bahan | 2
    



Aduk rata, lihat tekestur jangan terlalu encer, kalau terlalu kental boleh tambah 2-3 sdm air ya | 3
    



Pasang api kecil di kompor, panaskan teflon dengan sedikit olesan mentega, masukkan satu sendok sayur adonan ke teflon, ratakan (kalau saya suka tipis jadi saya ga buat adonan numpuk di tengah, lebarkan seperti dadar) | 4
    



Tunggu sedikit kecoklatan lalu balik (saya buat agak gosong dengan menambah mentega ketika hendak dibalik, karena saya suka warna makanan yang terlihat lebih coklat hehe) | 5
    



Setelah matang, sajikan dengan madu/selai/saus/susu kental manis/eskrim durian/potongan buah dll. Tapi tanpa topping pun enak kok jika dimakan selagi hangat👍🏼 (Kalau saya tambah sisa saringan strawberry sauce homemade dan es durian, jadi lengkap dan kaya akan cita rasa...ada wangi dari vanili, durian dan kayu manis, sweet dari banana dan asam dari stroberi)"
Cemilan sehat,https://cookpad.com/id/resep/12005100-cemilan-sehat,1 buah Apel fuji; 1 Yakult; Chia seed; Es batu,"1
    



Kupas apel, jika yg suka sama kulitnya boleh tidak dikupas. Potong apel kotak2 kecil, masukkan ke dalam mangkuk, kemudian masukkan yakult dan es batu lalu beri chia seed. Apel yakult siap disantap"
Oats Choco Cookies,https://cookpad.com/id/resep/15565079-oats-choco-cookies,120 gram tepung terigu; 60 gram maizena; 62 gram Oats; 1 bungkus Susu bubuk; 10 gram Coklat bubuk; 1/2 sendok teh Kayu manis; 1/2 sendok teh Baking soda (optional); 200 gram margarine; 100 gram gula pasir / gula halus; 1 butir telur ukuran kecil; Peralatan :; Oven; Loyang; 2 Mangkok : 1 untuk bahan kering dan 1 bahan basah; Whisk; Sendok; Timbangan; Plastik rap; Saringan untuk mengayak bahan kering,"1
    



Siapkan bahan dan peralatan campur bahan kering kecuali oat. | 2
    



Ayak bahan kering sisihkan kecuali oat. Aduk rata. Sisihkan | 3
    



Jika memakai gula pasir haluskan dulu, jika pakai gula halus campur langsung dengan margarine, dan telur aduk rata saja. Ambil bahan kering aduk rata saja. Masukan oat (sisakan sedikit untuk taburan / topping) aduk rata. Tutup dengan plastik rap masukkan kulkas selama kurang lebih 15 menit sekedar agak padat tidak lembek seperti adonan awal. | 4
    



Panaskan oven(me : otang) Jika adonan sudah agak padat tapi bisa dibentuk keluarkan dari kulkas ambil adonan secukupnya (tadi anak anak pakai timbangan 10 gr per kepingnya dan satu loyang 20 gram perkempingnya. Mereka minta ada yang besar dan kecil. Beri taburan oat diatas kepingan adonan cookies. Masukan oven, ( me: otang) rak tengah. oven kurang lebih 30 menit api kecil atau sesuai dengan oven dan kondisi kompor masing masing | 5
    



Jika sudah matang angkat angin-anginkan suhu ruang sebentar saja hingga dingin dengan suhu ruang. Ciri cookies matang ditusuk dengan tusukan gigi tidak berjejak. Walau masih kelihatan lembek tidak apa. Nanti kering akan mengeras renyah sendiri. Jika sudah diangin anginkan masukan kedalam toples kedap udara. | 6
    



Note : 
Karena dibentuk anak anak jadi kepingan cookies tidak beraturan dan dapat cookies hanya 52 keping biasanya dapat lebih. Hasil tergantung besar kecilnya perkeping ya.
Untuk pemula sebaiknya baking soda dikeep ya. Jika salah menggadon atau membentuk bisa lumer kemana-mana. Bentuk nya nanti lebar tipis
Tujuan penaruhan dikulkas agar tidak cepat lumer saat mengoven karena pakai baking soda.
Selamat mencoba salam koki dapur rumahan 👩‍🍳"
Pancake Oat Ubi Ungu Wijen Chia Seed (Gluten Free),https://cookpad.com/id/resep/15650417-pancake-oat-ubi-ungu-wijen-chia-seed-gluten-free,75 gr rolled oat blender; 40 gr ubi ungu kukus; 1/2 sdm wijen putih sangrai; 1/2 sdm chia seed; 1 telur kecil; 130 gr susu; 1/2 sdm gula / madu; 1/4 sdt garam; 1/2 sdt baking powder; 1/2 sdt vanila extract; 1/2 sdm butter cair,"1
    



Blender ubi dengan 1/2 sebagian susu, aduk dengan oat yang sudah diblender halus / 1/2 kasar (sesuai selera), chia seed, wijen, telur, garam, gula, baking powder, vanila, butter cair, sisa susu bisa dikocok ke blender bekas ubi sebelun dituang ke adonan, aduk rata dan diamkan selama 15 menit hingga cairan menyerap ke oat. | 2
    



Panaskan pan, tuang 1 centong adonan masak hingga keluar lubang2 dan bagian bawah mulai kecoklatan, balik dan masak lagi matang dengan api sedang ke kecil, angkat dan sajikan dengan potongan butter /selai / madu, buah dan kacang almond slice sesuai selera. Saya cukup pakai butter dan madu."
Vegan Banana Oat Cookies,https://cookpad.com/id/resep/15017826-vegan-banana-oat-cookies,200 gr oat meal instan; 175 gr pisang matang; 50-75 gr gula halus; 50 gr choco chip; 1 sdm munjung selai kacang; 1 sdt coklat bubuk (opsional),"1
    



Haluskan pisang menggunakan garpu, sisihkan. | 2
    



Masukkan oat meal, gula halus, choco chip, coklat bubuk kedalam 1 wadah, aduk hingga tercampur rata. | 3
    



Lalu masukkan pisang yang sudah dihaluskan, dan selai kacang, aduk hingga tercampur rata. | 4
    



Siapkan loyang, alasi kertas roti, dan olesi tipis dengan margarin. Lalu ambil 1 sdm adonan bulat""kan dan susu di atas loyang, lalu pilihkan. | 5
    



Kemudian panggang adonan selama 15 menit menggunakan api sedang cenderung kecil, saya menggunakan oven tangkring, sesuaikan oven masing-masing. Sebelumnya oven sudah dipanaskan. | 6
    



Setelah matang keluarkan dari oven, dinginkan lalu simpan didalam toples kedap udara, atau langsung di sajikan. Ini bukan kue kering jadi tidak tahan lama yaa, mungkin kurang dari seminggu."
Fettuccine Cakalang Tanpa minyak,https://cookpad.com/id/resep/13437270-fettuccine-cakalang-tanpa-minyak,"secukupnya Pasta fettuccine; 5 siung Bawang putih (cincang); Saos sambal, bisa ditambah sambal tomat; Garam; Gula; Saos tiram; Lada bubuk; Ikan cakalang asap","1
    



Rebus fettuccine sampai tingkat kematangan sesuai selera. Tumis bawang putih cincang dengan air secukupnya sebagai pengganti minyak | 2
    



Setelah bawang harum, tambahkan saos sambal atau sambal tomat dan tumis sampai rata. Masukkan ikan cakalang asap yang sudah disuwir lalu aduk sampai merata. Tambahkan garam, gula, saos tiram, lada bubuk dan bumbu lainnya sesuai selera. Aduk sampai merata lalu masukkan fettuccine yang sudah direbus tadi | 3
    



Aduk sampai rata, koreksi rasa sesuai selera. Angkat dan sajikan"
120. Okonomiyaki oatmeal,https://cookpad.com/id/resep/16180649-120-okonomiyaki-oatmeal,"Okonomiyaki :; 1 buah kentang ukuran kecil; 7 sdm oatmeal, pakai yg biru ya; 1/2 bagian kol ukuran kecil; 2 cumi ukuran sedang, potong sesuai selera. Gurita jg boleh; 1 batang daun bawang, sisakan sedikit yg hijau untuk taburan; 1/2 sdt garam; 3 butir telur; Saus :; 1 sdm kecap asin; 1 sdm saus tiram; 2 sdm saus tomat; 2-3 sdm madu; Pelengkap :; Katsuobushi; jika diinginkan Nori","1
    



Siapkan blender, blender oatmeal hingga halus. Kemudian parut kentang. Dan juga potong potong kol serta cumi. | 2
    



Siapkan wadah, campurkan kentang, oatmeal, kol, cumi dan daun bawang. | 3
    



Kemudian tambahkan telur. Lalu aduk rata. | 4
    



Siapkan wajan anti lengket. Lalu tambahkan minyak, goreng adonan hingga matang merata. | 5
    



Campurkan bumbu saus jadi 1. Setelah okonomiyaki matang angkat. Kemudian oleskan bumbu saus. | 6
    



Terakhir taburkan katsuobushi dan daun bawang bagian hijau. Okonomiyaki oatmeal siap disantap. Selamat mencoba :)"
Tuna saus tiram (anak sehat),https://cookpad.com/id/resep/11089857-tuna-saus-tiram-anak-sehat,6 potong tuna (tanpa tulang/fillet); 20 bawang putih (dihaluskan); 2 bawang bombay (cincang); 2 saus tiram; 1 jeruk lemon,"1
    



Bumbu halus bawang putih dibagi jadi 2 yg 1 untuk dilumuri di ikan dan yang 1 untuk ditumis | 2
    



Besihkan ikan lalu lumuri dengan bumbu bawang putih,perasan jeruk lemon dan sedikit garam tunggu hingga 10menit lalu goreng | 3
    



Tumis bawang putih setelah harum campurkan bawang bombay tumis sebentar sampai harum lalu campurkan saus tiram dan 1/2sdt garam dan sedikit air secukupnya lalu masukkan ikan tuna aduk dan tunggu sebentar sampai meresap dan tiriskan"
Rollade Daging Sapi Dengan Oat Tanpa Tepung Tapioka Tanpa Terigu,https://cookpad.com/id/resep/15643128-rollade-daging-sapi-dengan-oat-tanpa-tepung-tapioka-tanpa-terigu,Bahan di chopper; 500 gram daging (aku pakai daging rendang 😆); 100 gram Proteina (direndam dulu dengan air) sekitar; 1 buah Wortel kupas kulitnya; 3 butir telur; 2 sdm kaldu jamur; 1 sdm garam himalayan; Daun seledri segenggam Daun bawang segenggam; Bawang putih 3siung Bawang bombay 3 iris; 5 sdm oat instan @quakerindonesia; Bahan kulit :; 5 butir telur; secubit Kaldu jamur,"1
    



Buat telur dadarnya dengan bahan kulit (aku buatnya 1 telur + secubit kaldu kocok lalu dadar) Jangan terlalu tipis jangan terlalu tebal | 2
    



Haluskan dengan chopper semua bahan lalu aduk rata. Tata diatas telur dadar | 3
    



Gulung dan rapikan taruh di atas alumunium foil atau daun pisang | 4
    



Kukus selama 40menit tergantung tingkat diameter gulungan dagingnya | 5
    



Kalo masi ada sisa taruh jadikan frozen food"
Oatmeal Cereal,https://cookpad.com/id/resep/13605757-oatmeal-cereal,60 gr (4 sdm) Instant Oats; 200 ml Susu Cair; Sedikit garam; Topping :; Buah Mangga; Buah Pisang; Biji Pumpkin,"1
    



Siapkan bahan-bahannya | 2
    



Masak Oats dan susu cair sampai mendidih dan mengental, angkat. Tuang kedalam mangkuk. | 3
    



Sajikan untuk sarapan dengan topping Mangga, Pisang dan Biji pumpkin."
Overnight Oat Coffee and Banana,https://cookpad.com/id/resep/15778259-overnight-oat-coffee-and-banana,"100 ml kopi


KOPITER GULA AREN (Kopi Seliter); 1 buah pisang; 4 sdm rolled oat (me:quaker oat biru); 1 sdt chia seed; Madu","1
    



Siapkan kopi, boleh kopi apa saja sesuai selera | 2
    



Siapkan jar. Masukkan oat dan chia seed. Aduk rata. Masukkan kopi, aduk lagi kemudian masukkan potongan pisang, lalu beri madu
Tutup jar nya | 3
    



Simpan semalaman didalam kulkas. Besok paginya siap dinikmati dgn tambahn potongan pisang"
Jus sehat pokcoy,https://cookpad.com/id/resep/15088601-jus-sehat-pokcoy,1 buah apel; 3 buah tomat; 5 lembar pokcoy; 4 sdm gula pasir/madu; 600 ml air,"1
    



Bersihkan apel, tomat, dan pokcoy. Kupas apel, potong dadu. | 2
    



Semua bahan dengan gula dan air. Siap dihidangkan dengan keadaan dingin."
Oatmeal chocolate cake,https://cookpad.com/id/resep/16448623-oatmeal-chocolate-cake,100 gr DCC; 50 ml coconut oil (kalo ga ada bisa pake butter/margarine 50 gr); 2 butir telur; 50 gr gula palem (gula pasir juga oke); 60 gr quick cook oatmeal (haluskan); 40 gr susu cair hangat; 20 gr coklat bubuk; 2 gr baking powder; sejumput garam; secukupnya chocolate chips,"1
    



Lelehkan DCC dan coconut oil, setelah coklat leleh lalu sisihkan. | 2
    



Kocok telur dan gula hingga gula larut. | 3
    



Campurkan adonan coklat ke dalam adonan telur. | 4
    



Ayak bahan kering lalu campurkan ke dalam adonan basah. aduk hingga tidak ada bahan kering yang terlihat. | 5
    



Tuangkan susu cair dan aduk rata. | 6
    



Tuangkan ke dalam loyang yang sudah dioles margarine dan dialasi kertas baking. | 7
    



Beri topping sesuai selera. topping bisa disesuaikan dengan preferensi masing-masing. | 8
    



Panaskan oven dan panggang suhu 160⁰C selama 30 menit atau hingga matang (sesuaikan dengan oven masing-masing) | 9
    



Angkat dari oven dan keluarkan cake dari loyang. | 10
    



Tutup bagian atas cake dengan plastic wrap dan biarkan hingga dingin di atas cooling rack. | 11
    



Oatmeal chocolate cake siap disajikan."
Oat Cookies Labu Takaran Sendok,https://cookpad.com/id/resep/24237826-oat-cookies-labu-takaran-sendok,"12 sdm rolled atau instant oat; 100 gr atau 8 sdm puree labu; 3 sdm mentega/butter, lelehkan; 1/4 sdt baking powder; 1/4 sdt baking soda; 1/4 sdt garam; 4 sdm brown sugar atau palm sugar atau madu; 2 sdm selai kacang; 2 sdm tepung serbaguna; 2 sdm cranberry, dicincang; 1-2 sdm choco chips; 1 sdm biji bunga matahari","1
    



Siapkan puree labu | 2
    



Campurkan semua bahan, aduk hingga tercampur rata. | 3
    



Bagi adonan menjadi 2 lalu bungkus dengan baking paper. Simpan di chiller 30-60 menit | 4
    



Potong adonan jangan terlalu tebal dan tipis, tata di atas loyang. Panggang dengan suhu 150-160°C selama 25 menit. Tergantung jenis oven dan ketebalan kue masing-masing akan berbeda jadi disesuaikan. | 5
    



Cookies siap disajikan, selamat mencoba 🥰🫶"
Bubur Oat Nutella,https://cookpad.com/id/resep/24263755-bubur-oat-nutella,175 ml susu cair; 1 sdm nutella (/sesuai selera); Secukupnya gula pasir (jika diperlukan); 4 sd 5 sdm havermut instan (me : quacker oats merah),"1
    



Didihkan susu cair, lalu campurkan dengan oat & nutella. Aduk rata | 2
    



Biarkan sampai oat mengembang | 3
    



Note : kekentalan bubur & rasa manis menyesuaikan selera masing2 yaa"
Sup telur sehat dan simple,https://cookpad.com/id/resep/16109599-sup-telur-sehat-dan-simple,10 btr telur; 3 siung bawang putih; 5 siung bawang merah; 1 batang daun bawang; 7 biji cabe ijo; secukupnya Gula dan garam; Penyedap rasa,"1
    



Panaskan air di magic com tunggu sampai mendidih, masukkan telur, jangan diaduk, tunggu sampai telur setengah matang. | 2
    



Masukkan daun bawang, gula, garam dan penyedap rasa secukupnya. Aduk, cek rasa. Siap disantap bersama nasi hangat😋"
88. Pancake oatmeal kurma,https://cookpad.com/id/resep/15203623-88-pancake-oatmeal-kurma,"125 gr oatmeal; 1 butir telur; 1 sdt baking powder; 1 sdt baking soda; 40 gr butter, cairkan; 50 ml susu cair; 7 butir kurma, buang biji; Sejumput garam; Topping :; secukupnya Madu; Buah (bisa strawberry, blueberry, pisang)","1
    



Buang biji dan kulit kurma. Rendam susu cair dengan kurma selama kurleb 15 menit. | 2
    



Siapkan blender, masukkan oatmeal dan susu+kurma. Blender hingga lembut lalu tambahkan baking soda dan baking powder, blender sebentar hingga rata. | 3
    



Siapkan pan untuk memanggang. Panggang adonan. Lakukan hingga adonan habus. | 4
    



Siapkan piring saji letakkan pancake yg sdh jadi. Lalu tambahkan topping madu dan buah. | 5
    



Pancake siap menemani sarapan pagi :)"
