Judul,URL,Bahan,Langkah
Asem Asem Tahu Bayam Udang (Eating Clean ala Anggi),https://cookpad.com/id/resep/13908972-asem-asem-tahu-bayam-udang-eating-clean-ala-anggi,"Bahan Utama :; 2 potong kecil tahu sutra, potong dadu; Segenggam bayam yang udah dipotong dan dicuci; Segenggam udang yang sudah dicuci bersih; 300-350 ml air; Bumbu Iris/Potong/Utuh :; 3 buah cabe rawit, iris; 2 lembar daun jeruk; 2 siung bawang merah, iris; 1 siung bawang putih, iris; 1/2 buah tomat ukuran sedang, potong; 1/4 buah bawang bombay, iris; Bumbu Cemplung :; 1/2 sdt gula; 1/2 sdt garam","1
    



Siapkan semua bahan-bahan... | 2
    



Didihkan air, masukkan tahu, tunggu beberapa saat. | 3
    



Masukkan bayam aduk sebentar. Masukkan semua bumbu-bumbu. Koreksi rasa. | 4
    



Masukkan udang, aduk-aduk. Bila semua udah matang, matikan kompornya. | 5
    



Siap untuk disajikan."
Tricolor Lunch (Clean eating menu - reference),https://cookpad.com/id/resep/16327649-tricolor-lunch-clean-eating-menu-reference,1 buah kentang ukuran sedang (120-200gr); 1 buah wortel uk besar (150-200gr); 100 gr edamame,"1
    



Cuci bersih kentang lalu potong sesuai selera dan rebus kurang lebih 5-10menit, | 2
    



Untuk wortel, bersihkan dahulu lalu potong sesuai selera dan bisa direbus kurleb 7menit, atau bisa sesuai selera kematangan | 3
    



Untuk edamame, biasanya hanya direbus 3-5menit saja. Setelah semua matang, bisa langsung dihidangkan.
Selamat mencoba,"
Clean Fried Rice💕,https://cookpad.com/id/resep/11979829-clean-fried-rice,"3 mangkok nasi (nasi merah atau hitam lebih bagus); Bawang merah bawang putih (sesuai selera); 100 gram Daging ayam cincang; 1 sendok makan olive oil (extra light); 1 sendok teh totole (kaldu jamur); Garam himalaya (sesuai selera); sesuai selera Lada hitam atau lada putih; Cabe rawit (untuk yang suka pedes); 2 butir telur; Buncis, tauge, wortel, sawi (sesuai selera)","1
    



Siapkan bahan2 campuran | 2
    



Tumis dengan api sedang ayam sampai wangi, kemudian telur, cabe dan bawang masukkan bersaman | 3
    



Masukkan nasi dan dan buncis bersamaan | 4
    



Masukkan bumbu spt garam himalaya, totole dan lada | 5
    



Masukkan sawi dan tauge di akhir supaya masih ada rasa garing2 dari sayur nya (bagi yang suka sensasi garing pada sayur) | 6
    



Sajikan bisa di tambah bawang goreng, telur dadar atau mata sapi.. Makan dengan teh hangat lebih mantap ❤️"
Sup Clean Eating,https://cookpad.com/id/resep/11665875-sup-clean-eating,"8 bh ceker yg sdh direbus empuk; 100 gr kerang dara yg sdh direbus dan pisahkan dari cangkangnya; 2 bh jagung, disisir; 2 bh wortel, potong bulat; 4 bh tomat, potong serasi; 2 btg daun bawang, iris; 1,5 lt air; 1 sdt merica bubuk; 1 sdm garam himalaya","1
    



Siapkan bahan-bahan | 2
    



Rebus wortel dan jagung hingga mendidih. | 3
    



Masukkan ceker biarkan mendidih kembali. Tambahkan tomat dan kerang dara. Biarkan mendidih | 4
    



Matikan kompor. Masukkan merica dan garam, aduk taburkan daun bawang dan sajikan hangat"
Soup Cream keju jagung (eating clean),https://cookpad.com/id/resep/6688560-soup-cream-keju-jagung-eating-clean,1 buah jagung (pipil); 1 potong ayam organik sudah matang suir2; 500 ml susu almond; 50 gr keju halloumi parut; secukupny bawang daun seledri; 4 siung bawang putih cacah halus; 1 buah telur ayam organik kocok; 1 sdt/secukupnya seasalt/volcano salt; sejumput lada bubuk; sejumput ketumbar bubuk; 2 sdm minyak kelapa (coconut oil); 1 sdm kaldu ayam cair (me bone broth 1 kotak es); 1 sdt ghee (boleh skip hanya biar wangi); 4 sdm tepung cassava (tepung singkong),"1
    



Tuang minyak, tumis bawang putih, garam, bubuk lada, bubuk ketumbar sampai menguning | 2
    



Masukkan ayam suir dan jagung aduk2 sebentar | 3
    



Masukkan susu cair, parutan keju, bawang daun seledri. Aduk2 sampai meletup letup | 4
    



Masukkan kocokan telur aduk rata | 5
    



Masukkan tepung sedikit demi sedikit aduk cepat | 6
    



Terakhir masukkan kaldu ayam dan ghee aduk2 sampai tercampur semua | 7
    



Soup cream sudah mulai mengental. Icip2 rasa jika kurang asin atau ingin di tambah gula selera masing2 | 8
    



Sajikan selagi hangat. Nyaaammm selamat makan 😍😘"
45. Es Teler Creamy,https://cookpad.com/id/resep/24715312-45-es-teler-creamy,500 liter UHT; 1 kaleng kental manis; 1 kaleng susu evaporasi; 1 sdm Chia seed (rendam air); 10 buah Nangka; 2 buah Alpukat; Secukupnya es batu; Agar-agar : 1/2 bks Agarasa strawberry; 1/2 sdt nutrijell plain; 500 ml air; 10 sdm gula pasir,"1
    



Siapkan bahan. 
Masak agar-agar seperti biasa (sesuai petunjuk kemasan). Diamkan sampai mengeras lalu potong dadu.
Suwir/potong memanjang buah nangka. | 2
    



Rendam chiaseed dengan air secukupnya hingga mengembang. | 3
    



Potong-potong/kerok Alpukat sesuai selera. | 4
    



Campurkan semua bahan dalam wadah dan beri es batu. Koreksi rasa, jika kurang manis bisa ditambahkn gula yg sudah dicairkan."
Banana Clean Cake (clean eating),https://cookpad.com/id/resep/1677288-banana-clean-cake-clean-eating,4 buah pisang ambon matang (haluskan); 150 g gula kelapa organik; 5 telur ayam; 200 g tepung whole wheat (gandum utuh),"1
    



Kocok telur dan gula hingga kental dan mengembang. | 2
    



Masukkan pisang yg sdh dihaluskan. Aduk-aduk hingga rata. Masukkan tepung, aduk rata. | 3
    



Masukkan 200 g unsalted butter (dicairkan) Aduk hingga rata. | 4
    



Siapkan loyang roti tawar 20cm yg sudah diolesi butter. Tuang adonan ke dlm loyang. Bisa diberikan topping : potongan pisang, keju, almont dll diatas adonan. | 5
    



Panggang di dalam oven 175' selama 45 menit | 6
    



Keluarkan dr oven dan cetakan kue. | 7
    



Dipotong dan dikasih garnish spt ini jg seruuu"
EAT CLEAN Day 6 (sate jamur),https://cookpad.com/id/resep/14761809-eat-clean-day-6-sate-jamur,"250 gr jamur tiram putih, rebus - suwir suwir - tusuk sate; Bumbu marinasi; 1 sdm saus tiram; 1 sdt bawang putih bubuk; 1/4 sdt lada bubuk; 1 sdm kecap manis; Garam; Bumbu sambal; 1 sdm kecap; 1 buah tomat,iris; 3 siung bawang; 2 buah cabe rawit,iris","1
    



Rebus jamur, tiriskan, suwir | 2
    



Marinasi sebentar lalu tusuk | 3
    



Bakar hingga kecoklatan | 4
    



Bikin sambal bawang tambahkan 1sdm kecap manis | 5
    



Sajikan dengan 3sdm nasi | 6
    



Memang terlihat banyak mengenyagkan namun ini memiliki kalori yg sedikit,"
EAT CLEAN Day 8 (japchae shirataki),https://cookpad.com/id/resep/14770709-eat-clean-day-8-japchae-shirataki,"1 bks bihun shirataki; 200 gr dada ayam tanpa tulang,potong dadu; 2 butir jamur kancing, iris tipis; 1 buah wortel, iris korek; 1 buah bawang bombay kecil, cincang; 1 sdm minyak untuk menumis; 2 sdm saus japchae; Kimchi","1
    



Cuci shirataki dengan air matang, tiriskan | 2
    



Tumis bawang bombay, ayam,jamur,wortel.hingga matang | 3
    



Masukkan bihun yang sudah ditiriskan | 4
    



Jika sudah agak mengering,tambahkan saus japvhae,aduk hingga rata | 5
    



Hidangkan dengan tambahan kimchi"
Menu sehat #eat clean,https://cookpad.com/id/resep/4524135-menu-sehat-eat-clean,50 grm asparagus; 30 grm ketela ungu (kukus); 1 butir telur rebus; 2 buah jamur shitake; 50 grm bawang bombay; 🍥bumbu tabur🍥; 1/2 sdt wijen sangrai; Sejumput garam; Sejumput lada hitam; Nori dan daun paterseli,"1
    



Siapkan bahan nya,cuci bersih sayur lalu tiris kan,jamur dan bawang Bombay potong potong | 2
    



Panggang jamur,bawang Bombay dan asparagus di atas wajan Teflon,panggang hingga matang,jika sudah matang,angkat dan tata di atas piring,taburi dengan racikan bumbu yang sudah kita siapkan | 3
    



Siap untuk di sajikan"
Chicken Grill Black Pepper (Clean Eating),https://cookpad.com/id/resep/9214673-chicken-grill-black-pepper-clean-eating,250 gr Dada Ayam tanpa Kulit; 1 bh Kentang Ukuran Besar; 6 bh Baby Buncis; 1 bh Wortel Buah Ukuran Besar; 1 btr Telur Ayam; Ketumbar Bubuk; Bawang Putih Bubuk; Lada Hitam Bubuk; Garam; Extra Olive Oil; Oregano,"1
    



Cuci Dada Ayam, Buang Kulit dan Tulangnya. Masukkan dalam plastik bening, lalu gepuk dengan ulekan hingga agak pipih. Letakkan dalam wadah | 2
    



Tuang 1 sdm Extra Olive Oil, 1/2 sdt Bawang Putih Bubuk, 1/2 sdt Ketumbar Bubuk, sedikit Lada Hitam Bubuk, sedikit oregano, dan sedikit garam (bisa di skip). Marinasi dan diamkan selama 15mnt dalam kulkas. | 3
    



Cuci dan Kupas semua sayuran dan potong sesuai selera. Rebus Baby Buncis dan Wortel secara bergantian hingga agak empuk (kalau aku suka yang tidak terlalu empuk supaya masih crunchy saat di makan) | 4
    



Siapkan teflon anti lengket, masukkan Extra Olive Oil 1sdm (tidak perlu tunggu hingga minyak panas agar tidak merusak minyak), Masukkan Kentang, sedikit Bawang Putih Bubuk, Lada Hitam Bubuk, Oregano, dan super sedikit Garam (bisa skip). Masak hingga kentang empuk kurang lebih 15 menit. | 5
    



Rebus Telur Ayam di air yang mendidih. Biasanya aku rebus untuk makan 3hr sekalian. Telur rebus bisa bertahan 3hr di dalam kulkas. | 6
    



Masih dengan teflon anti lengket bekas di gunakan untuk Grill Potatoes, masukkan Extra Olive Oil 1sdm (tidak perlu tunggu hingga minyak panas agar tidak merusak minyak), Masukkan Dada Ayam yang sudah di Marinasi sebelumnya. Masak hingga Ayam empuk kurang lebih 25 menit. Sajikan"
Omelette sehat ala restoran hotel (Eat clean),https://cookpad.com/id/resep/4635458-omelette-sehat-ala-restoran-hotel-eat-clean,"3 butir telur(saya cuma pakai 2 kuning telur saja); 1 buah bawang bombay ukuran kecil, kalau besar bsa pakai setengah, potong2; 1 buah tomat, potong2; 1 buah daun bawang, potong2; secukupnya Garam, merica, kaldu jamur(totole); 2 sdm olive oil","1
    



Kocok telur di mangkok, campur semua bahan2 kecuali bawang bombay(karena akan ditumis dulu, krn apabila bawang bombay d tumis, rasanya akan manis yg bsa menambah cita rasa pada masakkan) | 2 | 3
    



Siapkan wajan, masukkan olive oil, lebih baik menggunakan low heat, agar tidak terlalu panas, krn bsa merusak lemak baik d olive oil, masukkan bawang bombay, tumis2 sampai wangi | 4 | 5
    



Masukkan telur, aduk2 seperti mengocok, kemudian sisihkan ke pinggir, biarkam sampai agak matang. | 6
    



Setelah matang 1 sisi, balik perlahan dn tunggu sampai matang. Setelah matang, siap d sajikan. Bon apetite!"
Pepes Nila (Menu Eat Clean 🐟),https://cookpad.com/id/resep/6533294-pepes-nila-menu-eat-clean,"300 gr ikan Nila (bisa diganti ikan mujair/ikan mas/ikan kerapu/yang lainnya ya); 3 lembar daun jeruk; 2 lembar daun salam; secukupnya daun pisang (saya pakai alumunium foil); Bumbu Halus; 3 siung bawang merah; 1 siung bawang putih; 2 cabe keriting; 1 cabe rawit; 1 sdt kunyit bubuk (bisa diganti kunyit segar); 1 sdt ketumbar bubuk (bisa diganti merica butiran); 1/2 sdt garam (opsional, bisa diskip yaa)","1
    



Bersihkan ikan, buang insang dan isi perutnya, cuci bersih, kerat-kerat. Balurkan bumbu halus ke badan ikan, bungkus dengan daun pisang, masukkan kulkas dan biarkan 30 menit hingga bumbu meresap. | 2
    



Kukus ikan nila kurleb 30 menit atau sampai ikan matang, selanjutnya panggang pepes kurleb 10 menit atau hingga pepes kering."
Juice jamur kuping + madu #eat clean,https://cookpad.com/id/resep/4498719-juice-jamur-kuping-madu-eat-clean,100 grm jamur kuping; 50 ml madu; 600 ml air,"1
    



Siap kan bahan bahan nya | 2
    



Cuci bersih jamur,lalu rebus hingga matang,kurang lebih 20 menit | 3
    



Biarkan agak dingin,kemudian blender dengan madu | 4
    



Jus jamur nya siap untuk di sajikan | 5
    



Awet kenyang dan sehat😊"
Tumis ayam buncis wortel (Eat Clean Series),https://cookpad.com/id/resep/1510454-tumis-ayam-buncis-wortel-eat-clean-series,"500 gr dada ayam tanpa tulang; 1 buah jeruk nipis; 2 buah wortel; 100 gr buncis; 1 bawang bombay uk. kecil; 2 siung bawang putih; 2 sdm Kecap manis; secukupnya kaldu jamur, garam, merica; bumbu marinade ''spicy big wing"" (no msg)","1
    



Lumuri ayam dengan air jeruk nipis. Diamkan 10 menit, lalu bilas dengan air bersih mengalir | 2
    



Potong dadu ayam, kemudian marinade dengan bumbu marinade, sejumput garam, merica secukupnya, diamkan sebentar | 3
    



Potong wortel, buncis, dan bawang bombay, | 4
    



Tumis bawang putih sebentar, masukkan air, garam, merica, 1 sdm bumbu marinade, kecap, aduk rata, kemudian masukkan ayam, tunggu hingga matang dan air meresap sampai hampir surut | 5
    



Masukkan wortel, buncis, dan bawang bombay, aduk rata, tunggu sekitar 1 menit saja kemudian matikan api."
Clean Eating Aini'Cooking #23,https://cookpad.com/id/resep/23990152-clean-eating-ainicooking-23,1 Potong dada ayam potong dadu; 2 bawang putih; 2 bawang merah cincang; 3 cabai rawit potong sesuai selera; 1 buah tomat potong sesuai selera; 2 lembar kubis potong sesuai selera; Salad; Secukupnya jagung rebus; Secukupnya wortel rebus; Secukupnya selada; Secukupnya timun,"1
    



Siapkan semua bahan cuci bersih. Potong sesuai selera. | 2
    



Panaskan wajan tumis bamer baput cabai dan tomat tanpa minyak. | 3
    



Masukkan dada ayam yang telah dipotong dadu hingga kecoklatan. | 4
    



Tambah kan sedikit air. | 5
    



Masukkan saus tiram dan garam secukupnya. | 6
    



Aduk rata. Masak hingga mendidih. | 7
    



Masukkan kubis. | 8
    



Masak hingga matang. | 9
    



Koreksi rasa, jika dirasa sudah oas. Angkat lalu sajikan. | 10
    



Sajikan dengan salad yang telah dibuat."
🌸Mango Honey Oatmeal (Eating Clean Ala Anggi Lestiara),https://cookpad.com/id/resep/13895117-mango-honey-oatmeal-eating-clean-ala-anggi-lestiara,"35 gr oatmeal (saya Quaker Oat warna merah); 50 gr anggur merah, belah menjadi 2; 60 gr mangga, potong dadu sesuai selera; 1 sdm madu; 50 ml susu kedelai hangat; 50 ml air hangat (untuk menyeduh oatmeal); 1 buah kurma","1
    



Siapkan semua bahan. | 2
    



Dalam mangkok tuang oatmeal, kemudian seduh dengan air hangat. Aduk-aduk rata. | 3
    



Dalam wadah mangkok lain susun buah mangga, anggur, oatmeal. Kemudian beri kurma diatasnya. | 4
    



Sajikan bersama madu dan susu kedelai. Yummy😍."
Dori Sambal Matah Less Oil (clean eating diet),https://cookpad.com/id/resep/14813509-dori-sambal-matah-less-oil-clean-eating-diet,250 gr ikan dori fillet; 1 kuntum daun pakchoy; 1 buah bawang merah; 2 buah cabe rawit merah; 3 lembar daun jeruk; 2 sendok teh garlic in oil; Secukupnya lada hitam; Secukupnya kaldu jamur,"1
    



Rebus pakchoy sebentar, tiriskan air. Masukkan garlic in oil, tumis hingga wangi | 2
    



Pan seared ikan dori fillet yang sudah dibumbui garam dan lada hitam dengan sisa garlic in oil dari tumis pakchoy | 3
    



Rebus bawang merah, cabai rawit merah, daun jeruk yang sudah di iris hingga layu. Tambahkan garlic in oil, tumis sebentar. | 4
    



Taruh sambal matah diatas ikan dori fillet. Sajikan bersama nasi shirataki hangat"
Clean Eating Aini'Cooking #6,https://cookpad.com/id/resep/23961939-clean-eating-ainicooking-6,250 gram ayam ungkep terlebih dahulu menggunakan bumbu racik; Secukupnya Kaldu ayam dari ungkepan ayam; Secukupnya kubis; 1 buah wortel potong-potong; 2 buah kentang potong dadu; 1 brokoli kecil rendam dg air garam lalu potong-potong; 1 buah tomat potong jadi 6 bagian; secukupnya Daun bawang potong-potong; Secukupnya Lada bubuk/Merica bubuk; Secukupnya Penyedap rasa; Bumbu halus; 5 buah cabai; 3 bawang merah; 2 bawang putih; Secukupnya garam; 2 kemiri,"1
    



Haluskan bumbu halus | 2
    



Siapkan semua bahan lalu cuci bersih. | 3
    



Tumis bumbu halus tanpa minyak di pan anti lengket. | 4
    



Tambahkan air kaldu ayam. | 5
    



Masukkan kentang, masak hingga mendidih. | 6
    



Masukkan ayam yang sudah diungkep | 7
    



Tambahkan tomat dan daun bawang | 8
    



Koreksi rasa | 9
    



Tambahkan wortel | 10
    



Tambahkan brokoli dan kubis | 11
    



Masukkan lada bubuk dan penyedap rasa | 12
    



Jika sudah dirasa pas. Angkat lalu sajikan."
Tumis pare tidak pahit sama sekali (menu eating clean),https://cookpad.com/id/resep/5729099-tumis-pare-tidak-pahit-sama-sekali-menu-eating-clean,2 buah pare ukuran sedang; 2 genggam ebi; 4 siung bawang merah; 3 siung bawang putih; sesuai selera cabe rawit; kaldu bubuk jamur totole; secukupnya sea salt dan gula,"1
    



Cuci bersih pare, buang bagian tengahnya (bijinya) lalu potong tipis2 | 2
    



Siapkan air rendaman. beri 3sdm garam, aduk rata. masukkan pare..rendam minimal 1 jam | 3
    



Siapkan wajan, masukkan olive oil untuk menumis bawang merah dan bawang putih. setelah harum, masukkan cabe dan ebi. | 4
    



Buang air rendaman pare, bilas 1x dengan air bersih, masukkan pare kedalam wajan (tanpa air) | 5
    



Tumis hingga warna pare berubah agak layu, tambahkan sea salt, kaldu jamur dan gula secukupnya | 6
    



Selesai...untuk yg wuka tekstur agak cruchy kres kres gt sebentar saja menumisnya pokok pare agak layu. selamat mencoba..."
Clean diet recipe idea,https://cookpad.com/id/resep/10222476-clean-diet-recipe-idea,"kacang merah; brokoli; ikan; bumbu kuning; porsi sambel (2-3); 5 siung bawang putih; 3 siung bawang merah; 2 tomat ceri; garam; olive oil; garam, merica","1
    



Rebus kacang merah | 2
    



Kukus brokoli dan ikan bumbu kuning. (tips: masukan brokoli dan ikan ketika kukusan sudah panas.). lalu, angkat brokoli terlebih dahulu, agar warna nya tidak berubah menjadi coklat. | 3
    



Panggang ikan diatas teflon dgn api kecil. lalu, tutup teflon. tunggu ikan hingga kecoklatan | 4
    



Panggang bawang merah bawang putih dan cabe (boleh dikasih minyak boleh tidak). jika dirasa cukup, angkat. | 5
    



Uleg semua bahan sambal. lalu tambahkan garam, merica bubuk, dan olive oil sesuai selera."
Ikan Gurame Fillet Masak Bawang Putih (Eat Clean),https://cookpad.com/id/resep/8596702-ikan-gurame-fillet-masak-bawang-putih-eat-clean,1 ekor gurame di fillet ambil daging cincang kasar; 1 sdm ketumbar bubuk; 1 sdt garam; 1 sdt lada bubuk; 1 siung bawang putih geprek; 1 sdm minyak sayur; 1 ruas daun bawang cincang halus untuk taburan,"1
    



Campur lada, ketumbar, dan garam dalam ikan cincang marinasi selama 5 menit | 2
    



Panaskan minyak sayur | 3
    



Oseng bawang putih, kemudian masukkan ikan yang sudah dimarinasi | 4
    



Oseng semua sampai matang merata | 5
    



Ikan Gurame Fillet masak bawang putih siap dinikmati. Selamat mencoba"
Omelet Brokoli Tempe (Eat Clean),https://cookpad.com/id/resep/4029315-omelet-brokoli-tempe-eat-clean,1 genggam brokoli potong cuci bersih; 1 siung bawang putih cincang halus; 2 butir telur ayam; 1/2 sdt minyak sayur; 3 ruas jari Tempe cincang kasar; 1/2 sdt garam; 1/4 sdt lada,"1
    



Rebus brokoli selama 3 menit | 2
    



Angkat dan tiriskan brokoli | 3
    



Kocok lepas telur masukkan bawang putih garam dan lada | 4
    



Tambahkan tempe cincang dan brokoli rebus | 5
    



Panaskan wajan beri minyak | 6
    



Dadar omelet dan masak hingga kuning kecoklatan | 7
    



Omelet brokoli tempe siap dinikmati"
